Latitude (decimal degrees):	53.368
Longitude (decimal degrees):	7.183
Elevation (m):	3
Radiation database:	PVGIS-ERA5


Slope: 23 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230620:2130,0.0,0.0,0.0,20.71,2.41,0.0
20230620:2230,0.0,0.0,0.0,19.54,2.14,0.0
20230620:2330,0.0,0.0,0.0,19.35,2.9,0.0
20230621:0030,0.0,0.0,0.0,19.34,4.0,0.0
20230621:0130,0.0,0.0,0.0,19.01,4.55,0.0
20230621:0230,0.0,0.0,0.0,18.58,4.55,0.0
20230621:0330,2.34,11.12,2.28,18.12,4.28,0.0
20230621:0430,25.57,45.74,9.85,17.84,4.41,0.0
20230621:0530,97.21,150.24,18.21,18.33,4.34,0.0
20230621:0630,194.53,254.5,27.03,18.93,4.28,0.0
20230621:0730,351.63,435.9,35.95,19.93,4.97,0.0
20230621:0830,487.21,601.5,44.55,20.88,5.17,0.0
20230621:0930,599.89,747.13,52.18,21.93,5.31,0.0
20230621:1030,639.47,807.71,57.8,23.01,4.48,0.0
20230621:1130,570.96,718.53,60.07,23.55,4.41,0.0
20230621:1230,559.56,704.65,58.18,23.93,4.55,0.0
20230621:1330,498.37,625.75,52.81,24.12,4.34,0.0
20230621:1430,514.94,648.5,45.32,24.22,4.28,0.0
20230621:1530,354.34,448.34,36.78,24.15,4.21,0.0
20230621:1630,246.32,325.53,27.87,23.91,4.14,0.0
20230621:1730,106.91,171.56,19.02,23.45,3.86,0.0
20230621:1830,18.51,38.79,10.61,22.56,3.45,0.0
20230621:1930,3.74,13.9,2.94,21.13,2.62,0.0
20230621:2030,0.0,0.0,0.0,18.63,1.52,0.0
20230621:2130,0.0,0.0,0.0,16.58,1.38,0.0
20230621:2230,0.0,0.0,0.0,16.78,1.52,0.0
20230621:2330,0.0,0.0,0.0,16.42,1.45,0.0
20230622:0030,0.0,0.0,0.0,16.62,1.66,0.0
20230622:0130,0.0,0.0,0.0,16.17,1.66,0.0
20230622:0230,0.0,0.0,0.0,14.56,1.52,0.0
20230622:0330,4.29,14.51,2.25,13.33,1.66,0.0
20230622:0430,40.08,63.64,9.82,14.19,1.66,0.0
20230622:0530,104.33,150.65,18.18,15.93,1.86,0.0
20230622:0630,241.68,314.81,26.99,17.95,1.79,0.0
20230622:0730,393.87,494.34,35.92,19.86,2.48,0.0
20230622:0830,526.31,661.57,44.52,21.24,2.97,0.0
20230622:0930,607.07,771.23,52.15,22.38,3.31,0.0
20230622:1030,645.68,830.73,57.79,23.4,3.38,0.0
20230622:1130,546.84,702.91,60.07,24.12,3.17,0.0
20230622:1230,447.27,570.22,58.19,24.42,3.38,0.0
20230622:1330,357.89,457.41,52.83,24.51,3.93,0.0
20230622:1430,298.48,380.78,45.35,23.87,4.69,0.0
20230622:1530,168.01,221.72,36.81,23.16,5.1,0.0
20230622:1630,55.64,85.27,27.9,22.28,4.9,0.0
20230622:1730,21.17,40.36,19.05,20.83,4.83,0.0
20230622:1830,6.1,17.91,10.63,19.36,5.38,0.0
20230622:1930,0.0,2.26,2.97,18.53,5.45,0.0
20230622:2030,0.0,0.0,0.0,17.69,5.86,0.0
20230622:2130,0.0,0.0,0.0,16.97,6.0,0.0
20230622:2230,0.0,0.0,0.0,17.06,5.24,0.0
20230622:2330,0.0,0.0,0.0,16.99,5.72,0.0
20230623:0030,0.0,0.0,0.0,16.78,5.03,0.0
20230623:0130,0.0,0.0,0.0,16.56,4.28,0.0
20230623:0230,0.0,0.0,0.0,16.5,4.07,0.0
20230623:0330,0.0,2.31,2.22,16.43,4.28,0.0
20230623:0430,18.88,36.5,9.78,16.31,3.86,0.0
20230623:0530,59.85,90.02,18.14,16.57,3.59,0.0
20230623:0630,127.5,170.41,26.96,17.18,3.52,0.0
20230623:0730,280.5,351.34,35.88,18.3,3.38,0.0
20230623:0830,399.28,496.24,44.48,19.61,3.1,0.0
20230623:0930,546.31,685.88,52.12,20.82,3.38,0.0
20230623:1030,671.22,854.93,57.76,21.42,3.52,0.0
20230623:1130,722.72,929.63,60.06,22.34,3.59,0.0
20230623:1230,713.48,914.34,58.2,22.8,3.93,0.0
20230623:1330,678.74,858.9,52.85,22.85,4.69,0.0
20230623:1430,587.46,733.1,45.37,22.51,5.24,0.0
20230623:1530,392.39,488.96,36.83,21.99,5.45,0.0
20230623:1630,224.07,290.54,27.92,21.17,5.59,0.0
20230623:1730,105.08,148.11,19.08,20.24,5.1,0.0
20230623:1830,33.9,57.68,10.65,19.39,4.28,0.0
20230623:1930,3.7,13.71,2.99,18.58,3.45,0.0
20230623:2030,0.0,0.0,0.0,17.35,2.21,0.0
20230623:2130,0.0,0.0,0.0,16.31,1.59,0.0
20230623:2230,0.0,0.0,0.0,14.87,1.31,0.0
20230623:2330,0.0,0.0,0.0,14.82,1.45,0.0
20230624:0030,0.0,0.0,0.0,14.11,1.17,0.0
20230624:0130,0.0,0.0,0.0,13.51,1.52,0.0
20230624:0230,0.0,0.0,0.0,12.78,1.38,0.0
20230624:0330,2.54,11.3,2.18,12.5,1.52,0.0
20230624:0430,24.7,43.85,9.74,13.29,2.21,0.0
20230624:0530,97.53,157.85,18.1,15.44,2.28,0.0
20230624:0630,239.55,312.75,26.91,17.64,2.21,0.0
20230624:0730,417.48,522.79,35.84,19.73,2.55,0.0
20230624:0830,532.95,670.87,44.44,21.61,2.97,0.0
20230624:0930,632.95,809.79,52.08,23.08,3.17,0.0
20230624:1030,659.27,852.39,57.73,24.49,3.24,0.0
20230624:1130,566.56,725.68,60.04,25.29,3.79,0.0
20230624:1230,545.98,701.63,58.19,25.74,3.45,0.0
20230624:1330,451.7,580.44,52.86,26.51,3.03,0.0
20230624:1430,297.56,383.42,45.39,26.21,3.03,0.0
20230624:1530,194.73,256.02,36.85,25.62,3.03,0.0
20230624:1630,208.79,279.33,27.94,24.48,3.38,0.0
20230624:1730,95.37,153.64,19.09,24.11,3.45,0.0
20230624:1830,18.87,39.3,10.67,23.54,2.9,0.0
20230624:1930,3.13,12.81,3.0,22.24,2.0,0.0
20230624:2030,0.0,0.0,0.0,20.53,1.45,0.0
20230624:2130,0.0,0.0,0.0,20.08,1.66,0.0
20230624:2230,0.0,0.0,0.0,17.33,1.93,0.0
20230624:2330,0.0,0.0,0.0,16.84,2.0,0.0
20230625:0030,0.0,0.0,0.0,16.13,1.93,0.0
20230625:0130,0.0,0.0,0.0,15.17,1.79,0.0
20230625:0230,0.0,0.0,0.0,14.47,1.45,0.0
20230625:0330,2.21,10.74,2.13,14.62,1.86,0.0
20230625:0430,25.29,44.98,9.7,15.46,2.41,0.0
20230625:0530,95.69,155.32,18.05,17.6,2.62,0.0
20230625:0630,247.13,325.78,26.86,19.95,2.34,0.0
20230625:0730,404.55,513.04,35.79,22.03,2.34,0.0
20230625:0830,534.7,685.02,44.4,23.92,2.41,0.0
20230625:0930,630.98,823.27,52.04,25.62,2.62,0.0
20230625:1030,662.48,881.61,57.7,26.91,2.14,0.0
20230625:1130,713.51,958.69,60.02,27.66,2.41,0.0
20230625:1230,693.92,927.87,58.19,28.26,2.69,0.0
20230625:1330,625.99,826.45,52.86,28.77,3.03,0.0
20230625:1430,541.6,706.91,45.4,29.0,3.24,0.0
20230625:1530,418.37,545.1,36.87,29.18,3.31,0.0
20230625:1630,261.75,355.93,27.95,29.24,2.97,0.0
20230625:1730,101.81,169.82,19.11,29.02,2.41,0.0
20230625:1830,17.58,39.14,10.68,28.19,2.07,0.0
20230625:1930,3.32,13.38,3.0,26.98,2.34,0.0
20230625:2030,0.0,0.0,0.0,24.44,2.69,0.0
20230625:2130,0.0,0.0,0.0,22.62,2.9,0.0
20230625:2230,0.0,0.0,0.0,21.64,2.69,0.0
20230625:2330,0.0,0.0,0.0,20.93,2.76,0.0
20230626:0030,0.0,0.0,0.0,20.43,2.9,0.0
20230626:0130,0.0,0.0,0.0,20.21,3.17,0.0
20230626:0230,0.0,0.0,0.0,20.01,3.52,0.0
20230626:0330,2.12,10.74,2.09,19.9,3.66,0.0
20230626:0430,18.82,36.93,9.65,19.91,3.86,0.0
20230626:0530,84.47,137.48,18.0,20.71,4.69,0.0
20230626:0630,119.49,164.22,26.81,21.1,5.52,0.0
20230626:0730,221.11,280.38,35.74,20.68,5.59,0.0
20230626:0830,447.69,548.56,44.34,21.05,6.21,0.0
20230626:0930,623.23,766.34,51.99,20.96,6.69,0.0
20230626:1030,677.73,846.98,57.66,21.33,5.59,0.0
20230626:1130,724.46,905.07,59.99,21.6,6.34,0.0
20230626:1230,742.62,927.3,58.17,21.9,6.9,0.0
20230626:1330,491.03,604.94,52.86,21.74,6.97,0.0
20230626:1430,451.11,551.21,45.4,20.55,6.76,0.0
20230626:1530,396.94,487.93,36.87,20.16,6.48,0.0
20230626:1630,241.02,310.69,27.96,19.99,6.48,0.0
20230626:1730,92.39,147.1,19.11,19.56,6.21,0.0
20230626:1830,20.65,42.06,10.68,18.97,5.72,0.0
20230626:1930,3.48,13.28,3.0,17.99,4.69,0.0
20230626:2030,0.0,0.0,0.0,16.27,4.21,0.0
20230626:2130,0.0,0.0,0.0,15.1,4.0,0.0
20230626:2230,0.0,0.0,0.0,14.26,4.0,0.0
20230626:2330,0.0,0.0,0.0,13.6,4.34,0.0
20230627:0030,0.0,0.0,0.0,13.4,4.55,0.0
20230627:0130,0.0,0.0,0.0,13.23,4.34,0.0
20230627:0230,0.0,0.0,0.0,12.94,3.79,0.0
20230627:0330,1.36,8.95,2.03,12.92,3.52,0.0
20230627:0430,23.48,42.2,9.59,13.2,3.79,0.0
20230627:0530,91.26,148.63,17.94,15.01,3.66,0.0
20230627:0630,234.74,304.32,26.75,17.03,3.79,0.0
20230627:0730,345.34,425.46,35.68,18.33,4.62,0.0
20230627:0830,448.69,547.18,44.29,19.35,5.45,0.0
20230627:0930,520.71,636.31,51.94,19.7,5.86,0.0
20230627:1030,541.06,664.53,57.61,20.1,5.93,0.0
20230627:1130,530.03,649.87,59.95,20.27,6.21,0.0
20230627:1230,476.62,584.41,58.15,20.21,6.41,0.0
20230627:1330,420.21,513.13,52.85,20.01,6.34,0.0
20230627:1430,363.59,447.01,45.4,20.14,6.55,0.0
20230627:1530,305.74,379.92,36.88,20.02,6.34,0.0
20230627:1630,176.19,229.83,27.97,19.44,6.21,0.0
20230627:1730,88.03,131.23,19.12,18.84,5.72,0.0
20230627:1830,25.95,48.04,10.68,18.15,5.1,0.0
20230627:1930,3.78,13.8,3.0,17.34,4.14,0.0
20230627:2030,0.0,0.0,0.0,15.66,3.24,0.0
20230627:2130,0.0,0.0,0.0,14.03,2.55,0.0
20230627:2230,0.0,0.0,0.0,13.01,2.48,0.0
20230627:2330,0.0,0.0,0.0,12.75,2.41,0.0
20230628:0030,0.0,0.0,0.0,12.66,2.76,0.0
20230628:0130,0.0,0.0,0.0,12.52,2.07,0.0
20230628:0230,0.0,0.0,0.0,12.3,1.93,0.0
20230628:0330,2.39,11.02,1.97,12.31,1.93,0.0
20230628:0430,33.36,54.87,9.53,12.96,2.69,0.0
20230628:0530,96.43,139.23,17.88,14.18,2.48,0.0
20230628:0630,60.63,89.13,26.69,15.42,2.97,0.0
20230628:0730,174.37,222.93,35.62,16.56,2.97,0.0
20230628:0830,259.81,322.78,44.22,17.2,3.03,0.0
20230628:0930,319.84,396.09,51.88,17.69,3.24,0.0
20230628:1030,316.36,389.9,57.55,17.22,4.0,0.0
20230628:1130,467.19,574.9,59.91,17.85,4.07,0.0
20230628:1230,317.16,394.47,58.12,18.89,3.93,0.0
20230628:1330,179.73,231.04,52.83,19.02,4.0,0.0
20230628:1430,152.75,199.37,45.39,19.03,4.0,0.0
20230628:1530,60.32,89.97,36.87,19.06,3.93,0.0
20230628:1630,37.91,62.0,27.96,18.93,3.38,0.0
20230628:1730,18.22,35.96,19.11,18.91,3.03,0.0
20230628:1830,9.59,23.42,10.68,18.83,2.55,0.0
20230628:1930,0.0,5.37,2.98,18.88,2.34,0.0
20230628:2030,0.0,0.0,0.0,18.9,2.14,0.0
20230628:2130,0.0,0.0,0.0,18.51,2.07,0.0
20230628:2230,0.0,0.0,0.0,17.93,2.21,0.0
20230628:2330,0.0,0.0,0.0,17.63,2.41,0.0
20230629:0030,0.0,0.0,0.0,17.2,2.41,0.0
20230629:0130,0.0,0.0,0.0,16.96,2.48,0.0
20230629:0230,0.0,0.0,0.0,16.66,2.41,0.0
20230629:0330,0.99,8.24,1.9,16.69,2.55,0.0
20230629:0430,23.34,42.68,9.46,17.1,2.83,0.0
20230629:0530,68.82,106.88,17.81,17.82,3.1,0.0
20230629:0630,168.85,223.26,26.62,18.78,3.03,0.0
20230629:0730,147.49,194.46,35.55,19.81,3.45,0.0
20230629:0830,221.3,282.41,44.16,20.25,3.79,0.0
20230629:0930,364.24,454.41,51.81,20.84,4.55,0.0
20230629:1030,246.64,314.46,57.49,21.63,3.52,0.0
20230629:1130,202.84,261.13,59.85,21.69,3.86,0.0
20230629:1230,264.51,334.53,58.09,21.65,3.17,0.0
20230629:1330,221.28,284.88,52.81,21.78,2.76,0.0
20230629:1430,215.05,275.42,45.38,21.54,3.38,0.0
20230629:1530,193.54,247.95,36.86,20.48,4.0,0.0
20230629:1630,112.42,154.68,27.96,19.55,3.93,0.0
20230629:1730,45.79,76.2,19.1,18.2,4.48,0.0
20230629:1830,4.86,15.68,10.66,17.21,5.03,0.0
20230629:1930,0.25,6.41,2.97,16.76,4.48,0.0
20230629:2030,0.0,0.0,0.0,16.2,3.79,0.0
20230629:2130,0.0,0.0,0.0,15.74,3.24,0.0
20230629:2230,0.0,0.0,0.0,15.32,3.1,0.0
20230629:2330,0.0,0.0,0.0,14.83,3.17,0.0
20230630:0030,0.0,0.0,0.0,14.35,3.17,0.0
20230630:0130,0.0,0.0,0.0,13.98,3.24,0.0
20230630:0230,0.0,0.0,0.0,13.65,3.17,0.0
20230630:0330,1.07,8.34,1.83,13.22,2.97,0.0
20230630:0430,26.8,46.49,9.39,12.92,3.17,0.0
20230630:0530,88.48,139.99,17.74,13.86,2.83,0.0
20230630:0630,218.52,281.87,26.55,15.17,3.45,0.0
20230630:0730,337.98,414.47,35.48,16.29,3.52,0.0
20230630:0830,473.41,580.05,44.09,17.21,3.38,0.0
20230630:0930,561.17,689.49,51.74,17.77,3.72,0.0
20230630:1030,569.54,704.98,57.42,19.05,3.79,0.0
20230630:1130,657.26,823.84,59.8,19.65,4.0,0.0
20230630:1230,441.95,550.56,58.04,20.57,4.14,0.0
20230630:1330,383.09,478.38,52.78,20.66,3.79,0.0
20230630:1430,373.96,467.09,45.36,21.31,3.72,0.0
20230630:1530,237.51,302.79,36.85,21.46,3.52,0.0
20230630:1630,194.41,255.76,27.94,21.32,4.48,0.0
20230630:1730,67.67,103.84,19.09,20.75,4.28,0.0
20230630:1830,19.28,39.97,10.64,19.73,3.66,0.0
20230630:1930,2.69,11.82,2.94,18.71,2.83,0.0
20230630:2030,0.0,0.0,0.0,18.01,2.69,0.0
20230630:2130,0.0,0.0,0.0,17.61,3.03,0.0
20230630:2230,0.0,0.0,0.0,16.99,3.45,0.0
20230630:2330,0.0,0.0,0.0,16.7,4.14,0.0
20230701:0030,0.0,0.0,0.0,16.61,4.83,0.0
20230701:0130,0.0,0.0,0.0,16.52,5.59,0.0
20230701:0230,0.0,0.0,0.0,16.65,6.21,0.0
20230701:0330,0.0,0.94,1.76,16.65,6.55,0.0
20230701:0430,2.78,11.92,9.31,16.46,6.83,0.0
20230701:0530,6.34,18.05,17.66,15.57,7.17,0.0
20230701:0630,21.09,39.35,26.47,15.48,6.97,0.0
20230701:0730,41.48,65.63,35.4,15.82,6.0,0.0
20230701:0830,75.21,106.01,44.01,16.09,7.24,0.0
20230701:0930,39.95,63.83,51.66,16.41,7.31,0.0
20230701:1030,65.64,95.29,57.35,16.61,7.52,0.0
20230701:1130,129.38,169.58,59.73,17.46,6.76,0.0
20230701:1230,172.64,220.18,58.0,18.46,5.45,0.0
20230701:1330,108.35,146.17,52.75,18.72,4.76,0.0
20230701:1430,166.26,212.81,45.33,18.45,4.97,0.0
20230701:1530,125.54,166.14,36.83,18.67,5.31,0.0
20230701:1630,112.63,153.76,27.92,18.5,5.72,0.0
20230701:1730,79.76,126.48,19.07,18.12,6.55,0.0
20230701:1830,20.54,41.16,10.62,17.86,5.72,0.0
20230701:1930,2.86,12.11,2.91,17.44,5.17,0.0
20230701:2030,0.0,0.0,0.0,16.72,4.97,0.0
20230701:2130,0.0,0.0,0.0,16.17,5.17,0.0
20230701:2230,0.0,0.0,0.0,16.18,5.45,0.0
20230701:2330,0.0,0.0,0.0,16.38,5.38,0.0
20230702:0030,0.0,0.0,0.0,16.12,5.17,0.0
20230702:0130,0.0,0.0,0.0,15.47,4.97,0.0
20230702:0230,0.0,0.0,0.0,14.99,4.97,0.0
20230702:0330,0.83,7.82,1.67,14.43,5.03,0.0
20230702:0430,21.61,39.9,9.23,14.32,5.1,0.0
20230702:0530,79.83,131.5,17.58,14.95,5.66,0.0
20230702:0630,180.49,234.9,26.39,16.01,6.41,0.0
20230702:0730,327.29,397.33,35.32,16.69,7.45,0.0
20230702:0830,453.61,544.0,43.93,17.16,7.66,0.0
20230702:0930,478.63,574.44,51.58,17.58,8.07,0.0
20230702:1030,717.59,871.34,57.27,18.29,8.14,0.0
20230702:1130,572.59,690.14,59.66,19.09,8.83,0.0
20230702:1230,544.12,654.3,57.94,18.93,9.17,0.0
20230702:1330,508.96,611.89,52.71,19.06,9.03,0.0
20230702:1430,388.94,470.18,45.3,18.82,9.1,0.0
20230702:1530,303.25,370.93,36.8,18.46,8.97,0.0
20230702:1630,206.63,265.94,27.9,18.14,8.21,0.0
20230702:1730,85.42,134.31,19.04,17.71,7.79,0.0
20230702:1830,22.51,43.26,10.59,17.21,6.48,0.0
20230702:1930,1.58,9.51,2.88,16.56,5.31,0.0
20230702:2030,0.0,0.0,0.0,15.82,4.34,0.0
20230702:2130,0.0,0.0,0.0,15.51,4.21,0.0
20230702:2230,0.0,0.0,0.0,15.15,5.03,0.0
20230702:2330,0.0,0.0,0.0,15.11,5.45,0.0
20230703:0030,0.0,0.0,0.0,15.01,5.31,0.0
20230703:0130,0.0,0.0,0.0,14.91,5.03,0.0
20230703:0230,0.0,0.0,0.0,14.56,5.03,0.0
20230703:0330,0.9,7.96,1.59,14.28,5.24,0.0
20230703:0430,13.56,28.83,9.14,14.21,5.1,0.0
20230703:0530,66.29,104.6,17.49,14.69,5.1,0.0
20230703:0630,179.37,234.08,26.31,15.59,4.76,0.0
20230703:0730,348.36,422.99,35.23,16.02,5.93,0.0
20230703:0830,452.62,543.34,43.84,16.38,6.48,0.0
20230703:0930,496.8,598.17,51.49,17.38,6.55,0.0
20230703:1030,556.62,667.69,57.18,16.92,6.97,0.0
20230703:1130,647.31,780.29,59.58,17.13,7.59,0.0
20230703:1230,497.15,595.47,57.88,17.65,7.45,0.0
20230703:1330,485.35,580.24,52.66,17.11,7.52,0.0
20230703:1430,332.54,401.11,45.27,16.7,6.97,0.0
20230703:1530,192.29,241.94,36.77,16.5,6.9,0.0
20230703:1630,161.51,210.47,27.87,16.44,7.24,0.0
20230703:1730,86.84,133.97,19.01,16.31,6.69,0.0
20230703:1830,22.48,43.52,10.55,16.54,4.9,0.0
20230703:1930,0.8,7.77,2.83,15.96,4.76,0.0
20230703:2030,0.0,0.0,0.0,13.89,5.79,0.0
20230703:2130,0.0,0.0,0.0,13.47,6.48,0.0
20230703:2230,0.0,0.0,0.0,13.15,6.83,0.0
20230703:2330,0.0,0.0,0.0,12.81,6.62,0.0
20230704:0030,0.0,0.0,0.0,12.54,5.1,0.0
20230704:0130,0.0,0.0,0.0,12.07,4.55,0.0
20230704:0230,0.0,0.0,0.0,11.97,4.55,0.0
20230704:0330,0.68,7.4,1.49,11.65,4.76,0.0
20230704:0430,23.48,41.97,9.05,11.79,4.9,0.0
20230704:0530,82.49,135.6,17.4,12.74,4.9,0.0
20230704:0630,236.16,300.97,26.22,13.83,5.1,0.0
20230704:0730,267.62,326.67,35.14,15.21,6.07,0.0
20230704:0830,488.18,585.27,43.75,16.19,6.0,0.0
20230704:0930,664.0,804.72,51.4,16.76,6.34,0.0
20230704:1030,694.49,844.54,57.09,16.98,6.34,0.0
20230704:1130,713.66,870.79,59.5,17.01,6.07,0.0
20230704:1230,713.34,871.98,57.81,17.21,6.0,0.0
20230704:1330,504.02,607.95,52.61,18.15,6.97,0.0
20230704:1430,530.84,639.79,45.22,17.9,6.9,0.0
20230704:1530,408.07,496.99,36.73,18.64,6.55,0.0
20230704:1630,264.48,337.78,27.83,18.6,6.21,0.0
20230704:1730,115.49,170.95,18.97,18.53,4.69,0.0
20230704:1830,29.57,52.33,10.51,17.94,2.76,0.0
20230704:1930,4.56,15.12,2.78,16.17,1.24,0.0
20230704:2030,0.0,0.0,0.0,15.89,0.69,0.0
20230704:2130,0.0,0.0,0.0,14.29,1.52,0.0
20230704:2230,0.0,0.0,0.0,14.39,2.76,0.0
20230704:2330,0.0,0.0,0.0,14.54,3.72,0.0
20230705:0030,0.0,0.0,0.0,14.23,4.21,0.0
20230705:0130,0.0,0.0,0.0,14.05,5.31,0.0
20230705:0230,0.0,0.0,0.0,14.1,5.79,0.0
20230705:0330,0.0,2.31,1.4,13.9,6.41,0.0
20230705:0430,0.58,7.21,8.95,13.83,6.55,0.0
20230705:0530,32.85,54.5,17.31,14.54,6.55,0.0
20230705:0630,120.5,163.33,26.12,15.5,7.86,0.0
20230705:0730,373.63,447.97,35.05,15.08,8.21,0.0
20230705:0830,462.69,545.18,43.65,14.85,9.59,0.0
20230705:0930,384.6,454.19,51.3,15.28,10.76,0.0
20230705:1030,121.48,158.96,56.99,14.05,12.34,0.0
20230705:1130,95.47,128.83,59.41,13.59,11.03,0.0
20230705:1230,417.31,491.09,57.73,14.21,11.86,0.0
20230705:1330,373.18,439.94,52.55,14.28,11.93,0.0
20230705:1430,448.33,524.79,45.17,13.26,12.14,0.0
20230705:1530,198.85,244.7,36.69,14.12,11.03,0.0
20230705:1630,130.19,171.02,27.79,14.48,9.93,0.0
20230705:1730,79.12,119.28,18.93,14.89,8.21,0.0
20230705:1830,19.65,39.07,10.46,15.31,7.17,0.0
20230705:1930,3.24,12.72,2.73,14.99,5.93,0.0
20230705:2030,0.0,0.0,0.0,13.96,5.1,0.0
20230705:2130,0.0,0.0,0.0,13.3,4.62,0.0
20230705:2230,0.0,0.0,0.0,12.66,4.34,0.0
20230705:2330,0.0,0.0,0.0,12.43,4.76,0.0
20230706:0030,0.0,0.0,0.0,12.19,4.69,0.0
20230706:0130,0.0,0.0,0.0,11.87,4.76,0.0
20230706:0230,0.0,0.0,0.0,11.61,4.55,0.0
20230706:0330,0.76,7.58,1.29,11.47,4.07,0.0
20230706:0430,21.43,39.28,8.85,11.75,3.86,0.0
20230706:0530,79.48,129.08,17.21,12.69,3.86,0.0
20230706:0630,218.99,281.37,26.02,14.06,3.66,0.0
20230706:0730,401.85,489.99,34.95,15.99,4.07,0.0
20230706:0830,463.29,563.92,43.55,17.51,4.07,0.0
20230706:0930,583.2,719.68,51.2,18.65,4.14,0.0
20230706:1030,612.47,758.56,56.89,19.01,3.93,0.0
20230706:1130,520.8,641.49,59.31,19.96,4.41,0.0
20230706:1230,570.53,706.08,57.65,20.07,4.34,0.0
20230706:1330,574.76,712.59,52.48,20.24,4.21,0.0
20230706:1430,402.85,496.55,45.12,20.33,4.21,0.0
20230706:1530,309.83,386.13,36.64,20.43,4.0,0.0
20230706:1630,194.22,255.9,27.74,20.45,3.45,0.0
20230706:1730,98.3,153.21,18.88,20.32,2.9,0.0
20230706:1830,20.58,41.22,10.41,20.08,1.86,0.0
20230706:1930,2.19,10.83,2.67,18.28,1.52,0.0
20230706:2030,0.0,0.0,0.0,15.91,2.0,0.0
20230706:2130,0.0,0.0,0.0,14.94,1.31,0.0
20230706:2230,0.0,0.0,0.0,13.88,0.9,0.0
20230706:2330,0.0,0.0,0.0,13.0,1.52,0.0
20230707:0030,0.0,0.0,0.0,12.03,1.31,0.0
20230707:0130,0.0,0.0,0.0,11.39,1.79,0.0
20230707:0230,0.0,0.0,0.0,11.19,2.21,0.0
20230707:0330,0.97,8.05,1.18,10.91,2.62,0.0
20230707:0430,20.91,38.53,8.75,11.22,2.83,0.0
20230707:0530,89.92,151.41,17.1,13.75,3.24,0.0
20230707:0630,256.28,333.15,25.92,16.37,2.97,0.0
20230707:0730,422.11,526.5,34.85,18.8,2.69,0.0
20230707:0830,558.93,706.56,43.45,20.96,2.48,0.0
20230707:0930,660.51,851.83,51.09,22.32,2.48,0.0
20230707:1030,711.09,947.33,56.78,23.32,1.52,0.0
20230707:1130,733.31,984.36,59.21,23.98,1.59,0.0
20230707:1230,717.84,959.0,57.56,24.52,1.79,0.0
20230707:1330,661.31,874.39,52.41,24.99,1.86,0.0
20230707:1430,562.29,734.73,45.06,25.51,1.79,0.0
20230707:1530,436.21,565.07,36.59,25.71,2.0,0.0
20230707:1630,278.19,372.83,27.69,25.8,2.14,0.0
20230707:1730,112.57,184.16,18.82,25.56,2.28,0.0
20230707:1830,16.43,37.29,10.35,24.41,3.17,0.0
20230707:1930,2.79,12.15,2.6,22.26,4.14,0.0
20230707:2030,0.0,0.0,0.0,19.55,4.62,0.0
20230707:2130,0.0,0.0,0.0,18.15,4.48,0.0
20230707:2230,0.0,0.0,0.0,16.71,4.48,0.0
20230707:2330,0.0,0.0,0.0,16.25,4.34,0.0
20230708:0030,0.0,0.0,0.0,15.88,4.34,0.0
20230708:0130,0.0,0.0,0.0,15.28,4.14,0.0
20230708:0230,0.0,0.0,0.0,14.76,3.86,0.0
20230708:0330,0.63,7.35,1.07,14.37,3.79,0.0
20230708:0430,20.26,38.11,8.64,14.4,3.93,0.0
20230708:0530,87.27,148.69,17.0,16.24,4.21,0.0
20230708:0630,251.99,329.73,25.81,18.34,4.14,0.0
20230708:0730,419.5,522.61,34.74,20.52,4.21,0.0
20230708:0830,558.15,700.35,43.34,22.55,4.14,0.0
20230708:0930,656.14,838.09,50.98,24.4,4.21,0.0
20230708:1030,718.85,934.26,56.67,26.03,4.21,0.0
20230708:1130,737.4,969.22,59.1,27.53,4.21,0.0
20230708:1230,716.48,944.49,57.46,28.66,4.21,0.0
20230708:1330,657.38,864.32,52.33,29.75,4.21,0.0
20230708:1430,536.97,701.51,44.99,30.48,3.86,0.0
20230708:1530,414.26,543.66,36.53,30.83,3.38,0.0
20230708:1630,258.28,354.0,27.63,30.78,2.83,0.0
20230708:1730,97.57,162.79,18.76,30.28,2.07,0.0
20230708:1830,23.4,46.75,10.28,28.37,2.21,0.0
20230708:1930,3.94,14.51,2.53,26.26,2.55,0.0
20230708:2030,0.0,0.0,0.0,24.15,2.83,0.0
20230708:2130,0.0,0.0,0.0,22.87,3.1,0.0
20230708:2230,0.0,0.0,0.0,21.51,3.52,0.0
20230708:2330,0.0,0.0,0.0,21.08,3.66,0.0
20230709:0030,0.0,0.0,0.0,20.36,4.48,0.0
20230709:0130,0.0,0.0,0.0,19.63,3.24,0.0
20230709:0230,0.0,0.0,0.0,18.93,2.14,0.0
20230709:0330,0.24,6.41,0.95,18.42,2.9,0.0
20230709:0430,18.56,36.36,8.52,18.35,2.41,0.0
20230709:0530,83.77,143.13,16.88,19.45,2.83,0.0
20230709:0630,207.74,276.81,25.7,21.48,3.03,0.0
20230709:0730,365.06,464.68,34.63,23.13,2.97,0.0
20230709:0830,476.23,611.12,43.22,24.93,2.55,0.0
20230709:0930,616.75,813.57,50.86,26.72,2.14,0.0
20230709:1030,637.16,853.27,56.55,28.49,2.0,0.0
